PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6971_04,Europa,1,C/225/P,55 Cancri e,17,0,0,0,0,0,0,Asteron Distured,1
6971_05,Europa,0,C/225/P,55 Cancri e,28,0,0,4173,0,33,420,Schird Pretive,1
6971_06,Europa,0,C/225/P,55 Cancri e,28,0,0,160,0,1538,1426,Terfak Distured,0
6972_01,,0,G/1126/P,TRAPPIST-1e,21,0,0,0,0,43,667,Terina Jenson,0
6973_01,Earth,0,E/466/S,PSO J318.5-22,45,0,1,15,44,0,1541,Hary Owerson,0
6976_01,Earth,0,G/1127/P,TRAPPIST-1e,21,0,27,,782,0,0,Annya Talls,1
6977_01,Earth,1,G/1137/S,PSO J318.5-22,20,0,0,0,0,0,0,Rankie Burker,1
6977_02,Earth,0,G/1137/S,TRAPPIST-1e,38,0,0,806,3,0,0,Jeret Burker,1
6978_01,Earth,0,E/446/P,55 Cancri e,24,0,0,893,0,4,8,Gwendy Chardsonnon,1
6979_01,Earth,0,E/447/P,TRAPPIST-1e,22,0,712,6,70,0,0,Arla Morelly,0
6980_01,,0,F/1331/S,TRAPPIST-1e,44,0,3,0,33,769,0,Stevey Reilline,1
6981_01,Earth,0,F/1332/S,PSO J318.5-22,41,0,0,0,0,0,628,Joanny Cainghannon,0
6982_01,Earth,1,G/1128/P,TRAPPIST-1e,21,0,0,0,0,0,0,Johna Garnes,1
6984_01,Mars,0,F/1450/P,TRAPPIST-1e,26,0,1967,0,116,,0,Diedow Hake,0
6984_02,Mars,1,F/1450/P,TRAPPIST-1e,54,0,0,0,0,0,0,Peefox Hake,1
6984_03,Mars,0,F/1450/P,TRAPPIST-1e,19,0,1962,0,1,641,0,Cupers Hake,0
6985_01,,0,G/1138/S,TRAPPIST-1e,32,0,0,243,0,0,776,Erie Barris,0
6987_01,Earth,1,G/1139/S,TRAPPIST-1e,,0,0,0,0,0,0,Willey Moongton,1
6988_01,Europa,0,C/226/P,TRAPPIST-1e,26,,554,1307,32,93,1553,Quarkib Obnoftle,0
6988_02,Europa,0,C/226/P,TRAPPIST-1e,28,0,0,4340,0,186,0,Azharga Obnoftle,1
6990_01,Earth,0,,PSO J318.5-22,21,0,1,22,0,649,2,Lison Franton,0
6991_01,Europa,0,B/233/P,55 Cancri e,38,0,0,692,0,3587,0,Kabiton Disivering,0
6991_02,Europa,1,B/233/P,TRAPPIST-1e,43,0,0,0,0,0,,Spurin Disivering,1
6992_01,,0,G/1131/P,,12,0,0,0,0,0,0,Walles Bakerrison,0
6992_02,Earth,1,G/1131/P,TRAPPIST-1e,25,,0,0,0,0,0,Lavey Bakerrison,0
6992_03,Earth,1,G/1131/P,TRAPPIST-1e,27,0,0,0,0,0,0,Murie Bakerrison,1
6994_01,Europa,1,B/267/S,TRAPPIST-1e,22,0,0,0,0,0,0,Bellus Obeaded,1
6994_02,Europa,0,B/267/S,TRAPPIST-1e,20,0,0,275,1690,580,5499,Alwaide Bagetvable,0
6995_01,Earth,0,F/1334/S,55 Cancri e,24,0,0,58,618,0,41,Stany Hamberterry,0
6996_01,Earth,0,F/1452/P,55 Cancri e,34,0,0,442,175,79,3,Tricki Whitledges,0
6997_01,Mars,0,D/220/P,TRAPPIST-1e,42,0,1058,0,0,0,0,Vulark Sfin,0
6997_02,Mars,0,F/1453/P,TRAPPIST-1e,24,0,2261,0,95,10,0,Weet Sfin,0
6998_01,Earth,0,F/1454/P,TRAPPIST-1e,28,0,0,0,285,136,337,Irmark Griffy,0
6999_01,Mars,0,E/449/P,TRAPPIST-1e,29,0,907,0,0,142,0,Mites Buth,0
7001_01,Europa,1,D/213/S,TRAPPIST-1e,31,0,0,0,0,0,0,Majora Guieroolow,1
7002_01,Earth,0,G/1141/S,TRAPPIST-1e,29,0,888,0,1,0,0,Rickie Mickersones,0
7004_01,Earth,0,F/1337/S,55 Cancri e,14,0,,1,400,297,0,Karena Woodwardy,0
7005_01,Earth,0,F/1338/S,55 Cancri e,16,0,0,17,1211,0,25,Card Castron,1
7006_01,,1,G/1142/S,PSO J318.5-22,16,0,0,0,0,0,0,Tammyl Fuenton,1
7007_01,Europa,0,E/450/P,TRAPPIST-1e,27,0,0,2897,659,485,11,Luxons Bradissive,1
7007_02,Europa,0,E/450/P,TRAPPIST-1e,,0,0,996,0,726,813,Fomam Bradissive,0
7008_01,Earth,0,F/1339/S,TRAPPIST-1e,23,0,779,7,9,9,0,Berta Philliames,0
7010_01,Earth,0,G/1143/S,,16,0,418,195,100,88,90,Naomin Quinnerettt,0
7010_02,Earth,0,F/1340/S,TRAPPIST-1e,30,0,0,6,0,0,1435,,1
7011_01,Earth,0,F/1455/P,TRAPPIST-1e,24,0,468,0,163,0,0,Coreee Wagnerray,0
7013_01,Earth,1,G/1144/S,TRAPPIST-1e,36,0,0,0,0,0,0,Fayene Lardy,1
7014_01,Europa,0,C/257/S,55 Cancri e,25,0,0,3512,20,24,1459,Edar Speery,1
7015_01,Europa,1,C/227/P,TRAPPIST-1e,29,0,0,0,0,0,0,Geons Geadle,1
7016_01,Earth,1,G/1132/P,PSO J318.5-22,21,0,0,0,0,0,0,Sadine Rosalanenn,0
7017_01,Earth,1,G/1133/P,TRAPPIST-1e,26,0,0,0,0,0,0,Netty Watkinsley,1
7018_01,Mars,0,E/467/S,TRAPPIST-1e,30,0,0,0,0,0,0,Set Sturt,0
7019_01,Earth,0,F/1457/P,TRAPPIST-1e,31,0,0,0,717,0,0,Fayen Nasquez,0
7019_02,Earth,0,F/1457/P,TRAPPIST-1e,20,0,0,750,957,0,722,Kurta Nasquez,0
7020_01,Earth,1,G/1145/S,TRAPPIST-1e,,0,0,0,0,0,0,All Buckson,1
7021_01,Earth,1,G/1146/S,55 Cancri e,33,0,0,0,0,0,0,Loree Lerez,1
7022_01,Europa,0,D/215/S,TRAPPIST-1e,35,0,0,5552,6,8,226,Wimps Bleling,1
7022_02,Europa,0,D/215/S,TRAPPIST-1e,46,0,0,664,0,2,2177,Mesonon Bleling,0
7025_01,Earth,1,G/1147/S,TRAPPIST-1e,63,0,0,0,0,0,0,Des Willangsey,1
7026_01,Europa,0,A/86/S,55 Cancri e,37,0,0,1678,0,36,3128,Alpha Amonsmane,0
7027_01,Earth,0,E/451/P,TRAPPIST-1e,23,,26,266,404,0,0,Jonaye Ashipeck,1
7028_01,Earth,0,G/1148/S,55 Cancri e,5,0,0,0,0,0,0,Dandra Reyervaney,1
7028_02,Earth,1,G/1148/S,TRAPPIST-1e,16,0,0,,0,0,0,Eduard Reyervaney,1
7029_01,Earth,0,F/1458/P,TRAPPIST-1e,20,0,0,0,2330,120,0,Eriney Cardsay,1
7029_02,Earth,1,F/1458/P,PSO J318.5-22,49,0,0,0,0,0,0,Tine Cardsay,0
7031_01,Earth,0,G/1135/P,TRAPPIST-1e,3,0,0,0,0,0,0,Mamina Mcphernard,1
7032_01,Earth,0,F/1459/P,TRAPPIST-1e,41,,0,176,414,133,0,Dorie Roachez,0
7034_01,Mars,0,F/1341/S,TRAPPIST-1e,,0,1216,0,30,43,0,Walmon Curle,0
7036_01,Earth,1,G/1136/P,TRAPPIST-1e,14,0,0,0,0,0,0,Glena Fryan,1
7037_01,Mars,0,D/216/S,TRAPPIST-1e,26,0,782,0,0,2503,1,Caper Lacke,0
7038_01,Earth,1,G/1137/P,TRAPPIST-1e,51,0,0,0,0,0,0,Dwin Dorsenry,0
7039_01,Earth,0,F/1461/P,PSO J318.5-22,36,0,56,,81,0,468,Toddie Benney,0
7040_01,Earth,1,G/1150/S,TRAPPIST-1e,16,0,0,0,0,0,0,Gileen Mcphernard,1
7041_01,Mars,1,F/1343/S,TRAPPIST-1e,18,0,0,0,0,0,0,Picers Panie,1
7042_01,Earth,1,G/1138/P,PSO J318.5-22,48,0,0,0,,0,0,Elson Quinnerry,0
7044_01,Mars,0,D/221/P,TRAPPIST-1e,24,0,235,0,1642,1042,229,Losp Reake,0
7045_01,Mars,0,D/222/P,55 Cancri e,19,0,1043,0,138,0,0,Range Bara,0
7047_01,Earth,1,G/1152/S,55 Cancri e,21,0,0,0,0,0,0,Ryany Wilderssen,1
7048_01,Earth,0,F/1462/P,TRAPPIST-1e,24,0,332,9,356,0,0,Weney Freevenson,0
7049_01,Earth,1,G/1153/S,TRAPPIST-1e,21,0,0,0,0,0,0,Nelly Gallencis,1
7050_01,Earth,0,F/1344/S,TRAPPIST-1e,13,0,0,999,0,0,4,Ally Mcintons,1
7051_01,Mars,0,D/223/P,TRAPPIST-1e,39,0,42,0,352,1,369,Jele Mad,0
7052_01,Europa,,E/469/S,55 Cancri e,27,0,0,0,0,0,0,Terons Stranbeate,1
7053_01,Earth,,F/1463/P,PSO J318.5-22,23,0,64,4,0,1125,,Benny Mayson,0
7056_01,Europa,0,D/217/S,55 Cancri e,43,0,0,2093,0,3409,30,Alramix Secont,0
7057_01,Mars,0,F/1346/S,TRAPPIST-1e,19,0,3332,878,926,781,0,Graven Lacke,0
7058_01,Mars,1,F/1347/S,55 Cancri e,30,0,0,0,,0,0,Hal Bane,1
7059_01,Earth,1,G/1154/S,TRAPPIST-1e,52,0,0,0,0,0,0,Jord Steeletters,1
7060_01,Earth,0,G/1155/S,TRAPPIST-1e,35,0,2224,,105,1,0,Dorie Rigginson,0
7061_01,Earth,0,G/1156/S,TRAPPIST-1e,16,0,4,1666,0,35,40,Celina Kellson,1
7062_01,Earth,0,F/1464/P,TRAPPIST-1e,21,0,0,13,0,720,170,Benda Fryan,0
7068_01,Earth,0,F/1350/S,PSO J318.5-22,45,0,0,0,0,0,595,Irmark Mcfaddenson,0
7069_01,Earth,0,E/472/S,TRAPPIST-1e,22,0,0,125,0,663,0,,0
7069_02,Earth,1,G/1159/S,55 Cancri e,,0,0,0,0,0,0,Essara Kellynn,0
7069_03,Earth,0,G/1159/S,TRAPPIST-1e,0,0,0,0,0,0,0,Ericky Waltonnedy,1
7071_01,Earth,0,G/1160/S,PSO J318.5-22,63,0,526,2,0,0,0,Wilmay Bushallert,0
7072_01,Earth,0,F/1351/S,PSO J318.5-22,56,0,1,2,0,102,,Karah Harverez,0
7073_01,Earth,1,G/1161/S,TRAPPIST-1e,40,0,0,0,0,0,,Glena Hahnstonsen,1
7074_01,Earth,1,G/1162/S,TRAPPIST-1e,1,0,0,0,0,0,0,Leria Denashipson,1
7074_02,Earth,0,F/1352/S,TRAPPIST-1e,24,0,0,,3,797,5,Tyrony Denashipson,0
7077_01,Earth,0,F/1353/S,TRAPPIST-1e,36,0,21,0,844,0,0,Idarry Oneidson,0
7078_01,Earth,0,G/1163/S,TRAPPIST-1e,13,0,244,0,100,423,14,Hard Wartyson,0
7079_01,Earth,0,F/1354/S,55 Cancri e,13,0,0,722,0,37,8,Violey Woodwinton,0
7080_01,Earth,1,G/1140/P,55 Cancri e,37,0,0,0,0,0,0,Jonaye Carpennels,1
7082_01,Earth,0,E/473/S,TRAPPIST-1e,44,0,143,47,0,717,87,Benew Carezquez,0
7083_01,Europa,1,C/259/S,TRAPPIST-1e,32,0,0,0,0,0,0,Betenar Pirejus,1
7083_02,Europa,,C/259/S,55 Cancri e,57,0,0,0,0,0,0,Minoton Pirejus,1
7084_01,Earth,0,F/1355/S,55 Cancri e,26,0,0,158,0,0,912,Faithy Hunterton,0
7085_01,Mars,0,F/1466/P,TRAPPIST-1e,62,0,453,1,1911,0,0,Stech Pread,0
7085_02,Mars,1,F/1466/P,55 Cancri e,2,0,0,0,0,0,0,Kokrus Pread,1
7085_03,Mars,1,F/1466/P,TRAPPIST-1e,1,0,0,0,0,0,0,Latsts Purle,1
7086_01,Earth,0,F/1467/P,TRAPPIST-1e,24,0,590,0,1,168,16,Juline Hamcmahon,0
7087_01,Earth,1,G/1141/P,TRAPPIST-1e,1,0,0,0,0,0,0,Dennie Moreman,1
7088_01,Earth,0,F/1468/P,TRAPPIST-1e,63,0,0,742,0,125,3,Rossie Berges,0
7089_01,Europa,0,D/218/S,TRAPPIST-1e,20,0,1040,2487,0,174,182,Antinon Inging,1
7090_01,Earth,0,F/1469/P,TRAPPIST-1e,15,0,0,610,267,,0,Samie Wiggs,0
7091_01,Earth,1,G/1142/P,TRAPPIST-1e,32,0,0,0,0,0,0,Cassa Garrincent,1
7092_01,Earth,0,F/1470/P,TRAPPIST-1e,24,0,61,397,185,1,0,Sall Gaineyerson,1
7093_01,Earth,1,G/1143/P,TRAPPIST-1e,32,0,0,0,0,0,0,Annya Patthews,0
7094_01,Europa,0,E/454/P,TRAPPIST-1e,36,0,10,2478,2080,19,328,Preo Sloweber,1
7095_01,Earth,1,G/1144/P,PSO J318.5-22,13,0,0,0,0,0,0,Nichad Patteraley,1
7096_01,Europa,1,C/260/S,TRAPPIST-1e,29,0,0,0,0,0,0,Nunkib Tashal,1
7096_02,Europa,0,C/260/S,TRAPPIST-1e,27,0,0,14,0,0,2325,Tauria Tashal,0
7096_03,Europa,1,C/260/S,TRAPPIST-1e,30,0,0,0,0,0,0,Aspica Tashal,1
7097_01,Europa,0,A/75/P,55 Cancri e,27,0,0,44,4761,5,41,Altanin Dedometeel,1
7097_02,Europa,0,A/75/P,TRAPPIST-1e,14,0,0,3124,40,219,189,Kumark Dedometeel,0
7097_03,Europa,0,A/75/P,TRAPPIST-1e,32,1,527,1863,0,417,2905,Giedia Dedometeel,0
7097_04,Europa,0,A/75/P,55 Cancri e,33,1,0,16,12,2349,12,Sulah Poilsive,0
7098_01,Earth,0,F/1356/S,TRAPPIST-1e,35,0,3,0,651,0,78,Joanny Guerson,1
7099_01,Earth,0,F/1471/P,55 Cancri e,21,0,301,,19,0,0,Elicey Warrison,0
7104_01,,0,C/228/P,TRAPPIST-1e,57,0,906,22,0,8293,391,Taurah Regmansidy,0
7104_02,Europa,0,C/228/P,TRAPPIST-1e,42,,159,4387,2,3,485,Alatrix Regmansidy,1
7105_01,,0,F/1473/P,55 Cancri e,20,0,0,6,552,20,0,Idarry Norrison,1
7106_01,Mars,1,F/1357/S,TRAPPIST-1e,18,0,0,0,0,0,0,Oalls Derry,1
7109_01,Europa,0,B/268/S,55 Cancri e,49,0,0,7683,0,13016,0,Goros Healted,0
7110_01,Earth,0,F/1358/S,PSO J318.5-22,23,0,0,3,0,0,546,Lyney Berges,0
7111_01,Mars,0,F/1359/S,TRAPPIST-1e,24,0,1058,0,0,280,0,Pon Sche,0
7113_01,Earth,0,F/1361/S,TRAPPIST-1e,24,0,0,0,0,0,757,Kris Simstravery,0
7113_02,Earth,0,F/1361/S,55 Cancri e,23,0,9,1,0,492,109,Ivanne Simstravery,1
7114_01,Earth,0,F/1362/S,TRAPPIST-1e,24,0,0,489,21,0,184,Camiet Ricklaney,0
7116_01,Earth,1,G/1146/P,PSO J318.5-22,26,0,0,0,0,0,0,Allyny Burchard,0
7117_01,Europa,1,B/236/P,55 Cancri e,28,0,0,0,0,0,0,Alasmon Secont,1
7118_01,Earth,0,F/1475/P,PSO J318.5-22,17,0,0,1381,2,0,0,Jimmya Campson,0
7119_01,Earth,0,F/1476/P,TRAPPIST-1e,20,0,415,479,0,1019,239,Blancy Morrows,0
7120_01,Earth,0,F/1363/S,TRAPPIST-1e,22,0,0,0,0,0,1201,Joandy Rutler,0
7121_01,Europa,1,B/269/S,55 Cancri e,23,0,0,0,0,0,0,Alkurak Dressink,1
7121_02,Europa,1,B/269/S,55 Cancri e,22,0,0,0,0,0,0,Pulchib Dressink,1
7126_01,Earth,0,F/1366/S,,29,0,3,0,664,683,34,Ivaney Giller,0
7127_01,Europa,0,B/237/P,TRAPPIST-1e,,0,0,4155,0,1368,42,Dira Belstrut,0
7127_02,Europa,1,B/237/P,TRAPPIST-1e,31,0,0,0,,0,0,Okulk Belstrut,1
7128_01,Europa,0,B/238/P,55 Cancri e,37,0,1,4462,1,9206,3,Mirara Catimod,0
7128_02,Europa,0,B/238/P,55 Cancri e,44,0,0,4322,3,153,52,Raston Dightent,1
7128_03,Europa,0,B/238/P,55 Cancri e,34,0,0,2612,1,131,2714,Polah Dightent,0
7132_01,Earth,0,G/1165/S,55 Cancri e,23,0,602,0,0,0,24,Dandy Hamcmahon,0
7133_01,Earth,0,F/1368/S,TRAPPIST-1e,18,0,457,0,11,335,0,Tammyl Delangleton,0
7134_01,Earth,1,G/1148/P,PSO J318.5-22,18,0,0,0,0,0,0,Heidie Kimpson,1
7137_01,Earth,0,F/1479/P,TRAPPIST-1e,23,0,,134,482,,27,Gabrin Duffmaney,0
7140_01,Earth,0,F/1371/S,TRAPPIST-1e,18,0,0,10,0,0,738,Ninald Fryersonis,0
7142_01,Mars,0,E/474/S,TRAPPIST-1e,22,0,0,0,1128,0,45,Muew Pre,0
7142_02,Mars,0,E/474/S,TRAPPIST-1e,10,0,0,0,0,0,0,Gibil Pre,1
7142_03,Mars,1,E/474/S,TRAPPIST-1e,,0,0,0,0,0,0,Peefox Pre,0
7143_01,Mars,0,F/1372/S,TRAPPIST-1e,31,0,907,0,437,2,0,Losp Buche,0
7144_01,Earth,1,G/1150/P,TRAPPIST-1e,48,0,0,0,0,0,0,Heald Snowaney,0
7148_01,Europa,0,A/87/S,55 Cancri e,51,1,0,287,0,1442,66,Ranark Patimonne,1
7149_01,Mars,1,F/1482/P,PSO J318.5-22,25,0,0,0,0,0,0,Clech Dato,1
7151_01,Mars,0,E/459/P,TRAPPIST-1e,32,0,288,0,592,670,40,Tops Chen,0
7152_01,Earth,0,G/1167/S,TRAPPIST-1e,8,0,0,0,0,0,0,Diandi Domington,1
7152_02,Earth,1,G/1167/S,PSO J318.5-22,49,0,0,0,0,0,0,Royce Domington,1
7155_01,Earth,0,F/1375/S,PSO J318.5-22,28,0,0,0,0,669,16,Troyra Cames,0
7156_01,Mars,0,E/475/S,TRAPPIST-1e,3,0,0,0,0,0,0,Lig Ramad,1
7156_02,Mars,0,E/475/S,TRAPPIST-1e,,0,0,0,0,0,0,Repart Ramad,1
7156_03,Mars,1,E/475/S,TRAPPIST-1e,31,0,0,0,0,0,0,Pigars Ramad,1
7156_04,Mars,0,E/475/S,TRAPPIST-1e,11,0,0,0,0,0,0,Mele Ramad,1
7157_01,Mars,1,,TRAPPIST-1e,27,0,0,0,0,0,0,Unchex Must,1
7157_02,Mars,0,D/219/S,TRAPPIST-1e,33,0,1631,0,754,0,0,Terek Must,0
7159_01,Europa,1,C/263/S,PSO J318.5-22,32,0,0,0,0,0,0,Alrairk Perable,1
7160_01,Earth,1,G/1152/P,TRAPPIST-1e,20,0,0,0,0,0,0,Pennie Headardyer,1
7161_01,Europa,0,E/476/S,TRAPPIST-1e,33,0,0,3624,0,1537,498,Schyon Gealably,0
7162_01,Earth,,F/1485/P,TRAPPIST-1e,65,0,43,21,22,50,731,Bland Pernard,0
7165_01,Mars,1,F/1377/S,TRAPPIST-1e,18,0,0,0,0,0,0,Hal Walé,1
7166_01,Mars,0,F/1378/S,TRAPPIST-1e,19,0,862,0,5,2032,0,Cinst Purte,0
7167_01,Europa,0,B/270/S,55 Cancri e,33,0,0,3676,0,1743,1,Dyonif Noxnuther,1
7168_01,Earth,0,G/1168/S,TRAPPIST-1e,,0,0,11,793,0,84,Duana Mccard,1
7170_01,Earth,1,G/1154/P,PSO J318.5-22,31,0,0,0,0,0,0,Hellia Peckerson,0
7171_01,Earth,1,G/1155/P,TRAPPIST-1e,37,0,0,0,0,0,0,Stancy Wardendez,1
7173_01,Earth,1,G/1156/P,PSO J318.5-22,19,0,0,0,0,0,0,Cline Alldson,1
7175_01,Earth,0,F/1486/P,TRAPPIST-1e,18,0,0,0,773,0,4,Lulah Ramoran,0
7176_01,Europa,1,C/232/P,55 Cancri e,47,0,0,0,0,0,0,Caston Chhaft,1
7176_02,Europa,0,C/232/P,TRAPPIST-1e,26,0,0,6050,0,662,920,Kochard Chhaft,0
7176_03,Europa,0,C/232/P,TRAPPIST-1e,25,0,0,3590,0,27,0,Sadlami Chhaft,1
7177_01,Earth,0,F/1380/S,TRAPPIST-1e,38,,102,12,14,669,0,Curtle Medington,0
7179_01,Earth,0,E/460/P,TRAPPIST-1e,53,0,3,2251,0,95,12,Denis Mullon,1
7180_01,Earth,0,E/478/S,TRAPPIST-1e,38,0,0,338,0,453,0,Tany Cardners,0
7181_01,Mars,1,F/1488/P,TRAPPIST-1e,28,0,0,0,,0,0,Unchal Date,1
7182_01,Earth,0,,TRAPPIST-1e,46,0,438,283,944,0,355,Jacki Ricews,0
7184_01,Earth,0,G/1170/S,TRAPPIST-1e,18,0,3,688,0,0,23,Eriana Barnoldeney,1
7186_01,Europa,1,E/461/P,TRAPPIST-1e,14,0,0,0,0,0,0,Aske Pretive,1
7186_02,Europa,,E/461/P,TRAPPIST-1e,32,0,0,1369,29,662,22,Alpha Mosteraked,0
7186_03,Europa,0,E/461/P,TRAPPIST-1e,44,0,0,0,16,72,4304,Weias Mosteraked,0
7187_01,Earth,1,G/1158/P,PSO J318.5-22,28,0,0,0,0,0,0,Agnesa Olshaffey,1
7188_01,Europa,0,C/233/P,TRAPPIST-1e,2,0,0,0,0,0,0,Muonus Imingle,1
7188_02,Europa,0,C/233/P,TRAPPIST-1e,28,0,0,2896,46,5248,8169,Taura Imingle,0
7188_03,Europa,1,C/233/P,TRAPPIST-1e,27,1,0,0,0,0,0,Halsham Imingle,1
7189_01,Europa,1,C/234/P,TRAPPIST-1e,29,0,0,0,0,0,0,Auvara Cowtale,1
7190_01,Earth,1,G/1171/S,55 Cancri e,14,0,0,0,0,,0,Lilace Rutler,1
7191_01,Earth,0,F/1490/P,TRAPPIST-1e,14,0,0,0,766,0,0,Wenny Bushafford,0
7192_01,Earth,1,G/1172/S,TRAPPIST-1e,17,0,0,0,0,0,0,Geney Hayertez,1
7193_01,Earth,0,F/1381/S,TRAPPIST-1e,35,0,150,0,96,638,0,Vanez Whitersone,1
7194_01,Earth,0,F/1382/S,,36,0,0,129,0,177,444,Raque Waterson,0
7197_01,Mars,0,F/1383/S,TRAPPIST-1e,51,0,106,1942,115,,0,Grake Chica,0
7199_01,Earth,0,G/1174/S,TRAPPIST-1e,54,0,1,0,109,,1,Lewise Bardinard,0
7200_01,Europa,0,C/264/S,TRAPPIST-1e,37,0,300,3434,0,1,171,Aldah Coustive,1
7202_01,Earth,0,E/462/P,TRAPPIST-1e,37,0,541,38,713,316,0,Idave Burksson,0
7203_01,Earth,0,E/463/P,TRAPPIST-1e,24,0,1,194,0,0,632,Jorgie Reenon,1
7205_01,Mars,0,F/1386/S,TRAPPIST-1e,,0,1030,0,158,0,28,Chees Flake,0
7206_01,Earth,0,F/1387/S,TRAPPIST-1e,38,0,622,1319,42,1,444,Dell Daughessey,0
7207_01,Earth,1,G/1160/P,TRAPPIST-1e,28,0,0,0,0,0,0,Lynney Burksson,1
7208_01,Earth,0,G/1161/P,TRAPPIST-1e,0,0,0,0,0,0,0,Nelle Gibbsonton,1
7208_02,Earth,0,F/1492/P,TRAPPIST-1e,16,0,23,479,0,0,373,Alene Gibbsonton,0
7210_01,Earth,0,F/1493/P,TRAPPIST-1e,25,0,0,0,879,0,0,Jonard Puckenton,0
7214_01,Earth,,F/1389/S,55 Cancri e,22,0,30,0,690,41,0,Sethew Garzaley,1
7215_01,Mars,1,F/1494/P,TRAPPIST-1e,24,0,0,0,0,0,0,Sceros Erte,1
7216_01,Earth,0,E/464/P,PSO J318.5-22,37,0,501,0,179,1,0,Gerte Owery,1
7217_01,Mars,0,F/1495/P,TRAPPIST-1e,21,0,21,0,874,226,0,Bleda Pead,1
7218_01,Europa,0,B/271/S,,53,0,0,0,0,0,0,Bosoneb Urablele,1
7219_01,Europa,0,C/235/P,TRAPPIST-1e,0,0,0,0,0,0,0,Taraid Arible,1
7219_02,Europa,1,C/235/P,TRAPPIST-1e,2,0,0,0,0,0,0,Pheino Arible,0
7219_03,Europa,1,C/235/P,TRAPPIST-1e,64,0,0,0,0,0,0,Dirk Arible,1
7219_04,Europa,0,,TRAPPIST-1e,24,0,0,2921,5,795,3155,Atinon Arible,0
7219_05,Europa,1,C/235/P,TRAPPIST-1e,40,0,0,0,0,0,0,Anchab Arible,1
7219_06,Europa,0,C/235/P,TRAPPIST-1e,32,0,0,163,0,6953,50,Isoton Arible,0
7221_01,Europa,0,B/239/P,55 Cancri e,54,1,0,316,1,2038,388,Sulatik Sonofmory,0
7224_01,Earth,1,G/1175/S,TRAPPIST-1e,30,,0,0,0,0,0,Everly Carvis,1
7225_01,Europa,0,A/77/P,55 Cancri e,37,0,0,1379,130,1488,75,Hasim Fawnsive,0
7226_01,Mars,0,E/481/S,TRAPPIST-1e,20,0,3191,0,211,21,117,Naffsh Reke,0
7227_01,Mars,0,F/1497/P,TRAPPIST-1e,22,0,741,0,1028,0,0,Widin Vlake,0
7229_01,Earth,0,F/1391/S,PSO J318.5-22,57,0,0,1,0,664,19,Gaylah Leonadorsen,0
7230_01,Earth,1,G/1177/S,TRAPPIST-1e,34,0,0,0,0,0,0,Trice Blancoy,1
7232_01,Europa,0,B/240/P,TRAPPIST-1e,51,0,0,980,273,2775,419,Auvair Seatearing,0
7233_01,Mars,1,E/465/P,TRAPPIST-1e,47,0,0,0,0,0,0,Cles Wala,0
7234_01,Earth,0,G/1163/P,TRAPPIST-1e,22,0,593,34,0,0,0,Annard Merce,0
7235_01,Europa,0,B/241/P,,36,0,0,1606,511,89,2220,Cherkab Bruthydre,0
7236_01,Earth,1,,TRAPPIST-1e,16,0,0,0,0,0,0,Adammy Whitakers,1
7238_01,Mars,0,F/1499/P,,60,0,180,0,414,1181,0,Totax Tirt,0
7240_01,Mars,0,F/1392/S,TRAPPIST-1e,39,0,197,0,2401,0,0,Oaters Kad,1
7240_02,Mars,0,F/1392/S,TRAPPIST-1e,18,0,49,0,2885,1,0,Sunk Kad,1
7242_01,Europa,1,B/273/S,55 Cancri e,30,0,0,0,0,0,0,Errak Reeddommy,1
7246_01,Mars,0,F/1395/S,TRAPPIST-1e,45,0,1781,0,17,0,23,Pefox Khaf,0
7247_01,Earth,0,F/1396/S,TRAPPIST-1e,30,0,0,0,0,0,1150,Chrisa Hurchanney,0
7249_01,,0,E/482/S,TRAPPIST-1e,21,0,1046,1,0,1,0,Poloos Burle,0
7249_02,Mars,0,F/1397/S,TRAPPIST-1e,0,0,0,0,0,0,0,Jetax Burle,1
7250_01,Mars,0,F/1501/P,55 Cancri e,51,0,40,716,1907,0,0,Pold Chmad,1
7252_01,Mars,0,E/466/P,TRAPPIST-1e,22,0,100,0,1050,0,23,Diedow Sacy,0
7253_01,Europa,0,D/225/P,TRAPPIST-1e,26,0,0,896,0,690,1,Alaron Obedaming,1
7255_01,Earth,0,G/1166/P,TRAPPIST-1e,10,0,0,0,0,0,0,Verney Paynard,0
7256_01,Earth,0,E/484/S,TRAPPIST-1e,21,0,42,606,1,38,100,Lynnie Scottney,0
7257_01,Earth,1,G/1167/P,55 Cancri e,14,0,0,0,0,0,0,Rica Gardsondez,1
7257_02,Earth,0,E/467/P,TRAPPIST-1e,,0,0,1,12,0,779,Gretty Gardsondez,0
7258_01,Earth,0,F/1502/P,TRAPPIST-1e,43,0,473,1390,0,0,0,,1
7259_01,Earth,0,F/1503/P,PSO J318.5-22,22,0,28,194,2,0,370,Sterry Meadoney,1
7260_01,Earth,0,F/1398/S,TRAPPIST-1e,22,0,401,0,196,0,126,Sony Woodwardy,0
7261_01,Earth,1,G/1168/P,PSO J318.5-22,23,0,0,0,0,0,0,Rician Mondsey,1
7267_01,Europa,1,C/265/S,TRAPPIST-1e,25,0,0,0,0,0,0,Tark String,1
7267_02,Europa,0,C/265/S,TRAPPIST-1e,35,0,0,0,0,0,0,Chelik String,1
